listing_type,Property_type,Price,City,Address,Rooms,Floor,Area,Parking_spots
buy,Apartment,1790000,Holon,Arye Shenkar St.  42,3.5,1.0,97,1
buy,Apartment,1495000,Ashdod,Sderot HaMeyasdim  47,4.5,1.0,102,0
buy,Apartment,2050000,Yavne,HaSira St. ,5.0,1.0,130,2
buy,Apartment,1950000,Rishon LeTsiyon,David Wolffsohn St. ,5.0,1.0,127,0
buy,Mini penthouse,6900000,Tel Aviv-Yafo,Yaakov Mozer St. ,4.0,6.0,111,1
buy,Apartment,1495000,Rishon LeTsiyon,Hazon Ish St. ,3.0,1.0,85,0
buy,Apartment,1180000,Petah Tikva,Rothschild St.  44,2.5,3.0,63,0
buy,Apartment,1750000,Bat Yam,Balfour St. ,5.0,1.0,100,0
buy,Apartment,1450000,Petah Tikva,Ein Ganim St. ,3.0,1.0,82,1
buy,Duplex,1545000,Ariel,Derech Tat Aluf Uri Baron  5,8.0,2.0,182,0
buy,Apartment,1390000,Rishon LeTsiyon,Sderot Yaakov  61,3.0,3.0,63,0
buy,Apartment,1290000,Bat Yam,Ha-Reshet St.  14,2.0,2.0,58,0
buy,Apartment,1450000,Holon,Zeev Jabotinsky St. ,4.0,3.0,90,0
buy,Apartment,1490000,Bat Yam,Dolfin St. ,3.0,1.0,77,0
buy,Apartment,1990000,Rishon LeTsiyon,Bilu St. ,4.0,4.0,100,1
buy,Apartment,2150000,Bat Yam,Rothschild St. ,5.0,1.0,120,0
buy,Apartment,1490000,Bat Yam,Livorno St.  3,3.5,1.0,85,0
buy,Apartment,2540000,Tel Aviv-Yafo,Mahal St.  2,4.0,3.0,104,1
buy,Apartment,2720000,Tel Aviv-Yafo,Mahal St.  2,5.0,2.0,123,1
buy,Apartment,1650000,Holon,Manya ve-Yisrael Shokhat St. ,3.5,2.0,85,1
buy,Apartment,1920000,Holon,Bernstein St. ,4.0,4.0,100,1
buy,Apartment,4600000,Tel Aviv-Yafo,Yehuda Burla St.  52,5.0,2.0,130,1
buy,Apartment,5490000,Tel Aviv-Yafo,Bavli St. ,5.0,5.0,115,1
buy,Apartment,2950000,Holon,Tzvi Tadmor ,5.0,11.0,127,3
buy,Apartment,1665000,Rishon LeTsiyon,Kidush HaShem St. ,4.0,2.0,100,0
buy,Apartment,7750000,Tel Aviv-Yafo,Rothschild Boulevard  17,3.5,5.0,137,2
buy,Garden apt,2280000,Ramla,Dugit St.  3,4.0,0.0,105,1
buy,Apartment,3580000,Tel Aviv-Yafo,Arnon St. ,3.0,2.0,80,0
buy,Apartment,6200000,Tel Aviv-Yafo,HaYarkon St. ,4.0,4.0,94,2
buy,Penthouse,3850000,Tel Aviv-Yafo,Melchett St. ,4.0,3.0,110,0
buy,Apartment,3650000,Tel Aviv-Yafo,Biltmore St. ,3.0,2.0,75,1
buy,Duplex,6000000,Tel Aviv-Yafo,Yohanan HaSandlar St. ,5.0,5.0,165,2
buy,Apartment,5850000,Tel Aviv-Yafo,Yosef ha-Nasi St. ,4.0,2.0,112,1
buy,Apartment,7450000,Tel Aviv-Yafo,Trumpeldor St. ,4.0,4.0,120,1
buy,Apartment,3350000,Tel Aviv-Yafo,Dov Hoz St. ,3.0,0.0,60,0
buy,Duplex,6900000,Tel Aviv-Yafo,Shai Agnon St. ,5.0,8.0,230,2
buy,Apartment,1680000,Petah Tikva,Savyon St. ,4.0,4.0,105,1
buy,Duplex,2620000,Rishon LeTsiyon,Ha-Kormim St. ,5.0,6.0,115,1
buy,Apartment,1000000,Jerusalem,Bostanai St.  33,2.0,3.0,1,0
buy,Apartment,1530000,Bat Yam,Ha-Hagana St.  21,3.0,3.0,85,0
buy,Apartment,1180000,Bat Yam,Hasar Pinkas St.  22,2.5,4.0,60,0
buy,Apartment,1270000,Rishon LeTsiyon,Yehuda Leib Pinsker St.  25,2.0,4.0,60,0
buy,Apartment,2190000,Bat Yam,Herzl St. ,4.5,2.0,115,1
buy,Apartment,1820000,Rishon LeTsiyon,Stefan Weiz St. ,4.0,4.0,112,1
buy,Apartment,1660000,Bat Yam,Ha-Reshet St. ,4.0,2.0,86,1
buy,Apartment,1795000,Rishon LeTsiyon,Tsvi Frank St. ,4.5,1.0,110,1
buy,Apartment,1750000,Rishon LeTsiyon,Karl Netter St. ,4.0,2.0,110,1
buy,Apartment,1290000,Bat Yam,HaTsanhanim St.  6,3.5,2.0,57,0
buy,Apartment,2970000,Rishon LeTsiyon,Shimshon Zelig St.  5,5.0,7.0,125,2
buy,Apartment,1460000,Holon,Ha-Khim St.  20,4.0,3.0,70,0
buy,Apartment,1650000,Rishon LeTsiyon,Bilu St. ,4.0,2.0,88,0
buy,Duplex,3470000,Rishon LeTsiyon,Ha-Hakhsharot St. ,6.0,6.0,208,2
buy,Apartment,1985000,Rishon LeTsiyon,Ha-Khelmonit St. ,4.0,5.0,100,1
buy,Apartment,1159000,Ariel,Avner St.  9,3.0,1.0,82,0
buy,Duplex,1460000,Ariel,Tsahal St.  23,6.0,2.0,148,0
buy,Duplex,1790000,Ariel,Tsahal St.  24,6.0,1.0,170,0
buy,Apartment,1590000,Rishon LeTsiyon,Natan Bernitski St.  34,4.0,1.0,100,0
buy,Apartment,1990000,Rishon LeTsiyon,Ha-Khelmonit St. ,4.0,3.0,103,1
buy,Apartment,3050000,Ashdod,Kinor St. ,5.0,9.0,207,1
buy,Apartment,1830000,Bat Yam,HaHashmonaim St. ,4.0,4.0,91,1
buy,Apartment,1860000,Rosh Haayin,Chana Robina St.  1,4.0,2.0,107,2
buy,Garden apt,1440000,Ari'el,Derech HaTsiyonut  65,4.0,0.0,93,1
buy,Garden apt,4350000,Tel Aviv-Yafo,Moshe Sneh St. ,5.0,0.0,160,2
buy,Apartment,2450000,Ashdod,Ha-Tsiyonut St. ,5.0,10.0,170,1
buy,Apartment,1225000,Ari'el,Ha-Tavor St.  4,3.5,2.0,89,1
buy,Apartment,7375000,Tel Aviv-Yafo,HaYarkon St.  29,3.0,5.0,100,1
buy,Apartment,1550000,Rishon LeTsiyon,Beit Lekhem St.  9,3.5,2.0,92,1
buy,Apartment,2530000,Tel Aviv-Yafo,Bar Kochva St. ,2.0,4.0,52,0
buy,Apartment,1295000,Lod,Hativat Harel St.  2,4.0,2.0,90,1
buy,Cottage/house,2195000,Ari'el,Ha-Negev St.  19,6.0,2.0,176,1
buy,Apartment,1870000,Rishon LeTsiyon,David Wolffsohn St. ,4.0,4.0,114,0
buy,Apartment,1320000,Lod,Yakinton St. ,4.0,1.0,85,1
buy,Penthouse,4650000,Tel Aviv-Yafo,Bar Kochva St. ,3.0,5.0,80,0
buy,Apartment,1550000,Rishon LeTsiyon,Shivat Tsiyon St. ,3.0,3.0,70,0
buy,Apartment,2090000,Rishon LeTsiyon,Hannah U-Michael Levin St. ,4.5,12.0,107,1
buy,Apartment,1790000,Rishon LeTsiyon,Lavontin St. ,4.0,6.0,93,1
buy,Apartment,2790000,Rishon LeTsiyon,Ein Dor St. ,5.0,6.0,130,1
buy,Apartment,2190000,Rishon LeTsiyon,Shlomo Eliraz St. ,4.0,2.0,110,1
buy,Apartment,1530000,Rishon LeTsiyon,Dror St. ,3.0,2.0,93,0
buy,Apartment,1560000,Bat Yam,Anne Frank St.  4,3.0,8.0,70,0
buy,Duplex,2990000,Rishon LeTsiyon,HaDagan St. ,6.0,4.0,145,1
buy,Duplex,2190000,Rishon LeTsiyon,Rashi St. ,4.0,4.0,140,1
buy,Apartment,2890000,Rishon LeTsiyon,Mivtsa Hiram St. ,5.0,11.0,120,2
buy,Apartment,1495000,Ramla,Aharon Buganim St. ,4.0,1.0,95,1
buy,Apartment,3600000,Givatayim,Shimon Ben Tsvi St.  37,5.0,1.0,144,1
buy,Apartment,3240000,Tel Aviv-Yafo,Pilichovsky St. ,3.5,3.0,85,1
buy,Apartment,1650000,Bat Yam,HaRav Maimon St. ,4.0,3.0,98,0
buy,Apartment,1630000,Rishon LeTsiyon,Sderot Zamski ,3.0,1.0,78,1
buy,Apartment,2150000,Bat Yam,Derech Ben Gurion ,3.0,2.0,70,0
buy,Apartment,1330000,Holon,Ramat ha-Golan St. ,3.0,1.0,65,0
buy,Apartment,1620000,Bat Yam,Yitshak Sadeh St. ,4.0,1.0,86,0
buy,Apartment,4290000,Bat Yam,Derech Ben Gurion ,4.0,7.0,95,1
buy,Apartment,1870000,Ashdod,HaBanim St. ,4.0,5.0,140,1
buy,Apartment,1600000,Rishon LeTsiyon,Mizrahi St. ,4.0,7.0,90,0
buy,Apartment,1690000,Rishon LeTsiyon,Davidzon St. ,3.5,1.0,90,1
buy,Apartment,1550000,Ramla,Simha Holtsberg St.  16,4.0,16.0,112,2
buy,Apartment,1750000,Rishon LeTsiyon,Barzilai St. ,4.0,4.0,78,1
buy,Apartment,3550000,Bat Yam,Yitshak Sadeh St. ,5.0,13.0,135,1
buy,Apartment,2450000,Holon,HaMarganit St.  20,4.0,6.0,108,2
buy,Apartment,1290000,Holon,Alufei Tsahal St. ,3.0,3.0,60,0
buy,Rooftop apt,2890000,Bat Yam,Herzl St.  57,5.0,6.0,150,2
buy,Penthouse,6950000,Tel Aviv-Yafo,Bar Kochva St. ,4.0,5.0,99,0
buy,Apartment,2080000,Holon,Bernstein St. ,5.0,4.0,104,1
buy,Apartment,2300000,Tel Aviv-Yafo,Nahal HaBsor St. ,3.0,4.0,90,0
buy,Apartment,1190000,Ramla,Sderot Herzl ,3.0,2.0,75,0
buy,Apartment,2680000,Holon,Tzvi Tadmor ,4.0,4.0,118,2
buy,Garden apt,3300000,Tel Aviv-Yafo,Einstein St. ,4.0,0.0,80,0
buy,Apartment,2590000,Rishon LeTsiyon,HaKukiya St.  21,5.0,7.0,124,2
buy,Apartment,1450000,Bat Yam,Rakhel ha-Meshoreret St. ,2.5,1.0,67,0
buy,Apartment,1250000,Bat Yam,Livorno St. ,3.0,4.0,70,0
buy,Apartment,1235000,Petah Tikva,Nahalat Tsvi St. ,2.5,1.0,60,0
buy,Garden apt,6300000,Tel Aviv-Yafo,Yavne St.  7,5.0,0.0,150,0
buy,Apartment,1470000,Bat Yam,Livorno St. ,3.5,9.0,95,0
buy,Apartment,1170000,Bat Yam,Kakal St. ,2.0,2.0,55,0
buy,Apartment,1470000,Bat Yam,HaHashmonaim St. ,2.5,2.0,71,2
buy,Apartment,1260000,Lod,Lilach St. ,4.0,1.0,90,1
buy,Apartment,1960000,Rishon LeTsiyon,Kheil ha-Khimush St.  8,4.0,2.0,95,1
buy,Rooftop apt,2145000,Holon,HaTsiporen St.  1,4.0,2.0,98,0
buy,Mini penthouse,2850000,Rishon LeTsiyon,Kheil ha-Khimush St.  28,6.5,4.0,139,2
buy,Garden apt,2960000,Rishon LeTsiyon,Heil HaHandasa St.  3,6.0,3.0,192,2
buy,Apartment,2930000,Rishon LeTsiyon,Kheil ha-Avir St.  3,4.0,12.0,106,2
buy,Apartment,2750000,Rishon LeTsiyon,Kheil ha-Avir St.  1,4.0,19.0,106,2
buy,Apartment,1890000,Bat Yam,Bialik St. ,4.5,2.0,110,1
buy,Apartment,1690000,Ramat Gan,Ha-Yarden St.  50,3.0,2.0,71,0
buy,Apartment,1490000,Holon,Mifrats Shlomo St. ,3.0,8.0,68,0
buy,Apartment,1500000,Rishon LeTsiyon,Yehuda Leib Pinsker St. ,3.0,4.0,75,1
buy,Cottage/house,3450000,Ramla,He-Khaluts St.  3,6.5,2.0,200,1
buy,Apartment,1350000,Bat Yam,Yisrael Ben Tsiyon St. ,3.0,2.0,80,0
buy,Apartment,2550000,Holon,Yafa Avraham St.  14,5.0,4.0,120,1
buy,Apartment,1290000,Holon,Tsvi Shats St. ,3.0,4.0,70,0
buy,Apartment,1410000,Bat Yam,Livorno St. ,3.0,8.0,70,0
buy,Duplex,2570000,Rishon LeTsiyon,Mordekhai Moteleh Rosenstein St. ,5.0,2.0,130,1
buy,Apartment,1830000,Ramla,Yosi Banai St.  14,4.5,4.0,110,2
buy,Garden apt,2530000,Ramla,Yosi Banai St.  22,5.0,0.0,130,2
buy,Apartment,1630000,Tel Aviv-Yafo,Tsviya Lubetkin St. ,4.0,4.0,74,0
buy,Apartment,2170000,Rishon LeTsiyon,Haim Saraf St. ,4.0,2.0,110,1
buy,Apartment,1490000,Bat Yam,Kaf-Tet BeNovember St. ,3.0,1.0,68,0
buy,Cottage/house,6500000,Ramat Hasharon,HaMitnahalim St. ,7.0,3.0,370,1
buy,Apartment,1550000,Rishon LeTsiyon,Sderot Zalman Shne'ur  9,3.0,3.0,74,1
buy,Apartment,1300000,Bat Yam,Ha-Tkhiya St.  11,3.5,3.0,67,0
buy,Apartment,1180000,Bat Yam,Tel Khai St. ,2.0,2.0,45,0
buy,Cottage/house,3630000,Azor,Derech Ben Gurion ,5.0,2.0,190,0
buy,Apartment,1890000,Rosh Haayin,Nissim Aloni St.  12,4.0,2.0,105,2
buy,Apartment,2450000,Rishon LeTsiyon,Sderot Ben Gurion ,4.5,1.0,115,1
buy,Apartment,2850000,Rishon LeTsiyon,Shimshon Zelig St. ,5.0,2.0,126,2
buy,Apartment,2490000,Ramat Gan,Sderat HaTmarim ,4.0,4.0,96,2
buy,Apartment,2580000,Bat Yam,Berl Katzenelson St.  5,5.0,3.0,160,2
buy,Apartment,1790000,Rishon LeTsiyon,Jerusalem St.  83,3.5,2.0,84,2
buy,Apartment,1425000,Bat Yam,HaHashmona'im St.  42,4.5,0.0,130,0
buy,Apartment,1250000,Bat Yam,Nitsana St.  7,3.0,1.0,60,0
buy,Apartment,1990000,Bat Yam,Shmuel Yosef Agnon St.  1,4.0,3.0,98,0
buy,Triplex,2980000,Jerusalem,Beer Sheva St.  32,4.0,0.0,80,0
buy,Apartment,3180000,Jerusalem,Shifra St. ,6.0,2.0,128,0
buy,Garden apt,3000000,Rishon LeTsiyon,HeAsis St. ,4.0,0.0,110,2
buy,Garden apt,2450000,Tel Aviv-Yafo,HaEtrog St.  4,4.0,0.0,75,0
buy,Apartment,1850000,Jerusalem,Mehalkei HaMayim St. ,3.0,0.0,52,1
buy,Duplex,2650000,Jerusalem,Ovadya Somech St. ,4.0,2.0,75,0
buy,Apartment,1430000,Bat Yam,Balfour St. ,3.0,4.0,73,0
buy,Apartment,1450000,Bat Yam,Eilat St. ,3.0,2.0,75,0
buy,Apartment,1840000,Petah Tikva,Yosef Shprintsak St. ,4.0,7.0,110,1
buy,Rooftop apt,2890000,Holon,Khisdai St. ,5.0,6.0,120,1
buy,Apartment,1900000,Rehovot,Avraham Israel Parshani St.  6,4.5,4.0,100,1
buy,Apartment,1195000,Bat Yam,Kovshei ha-Khermon St.  23,3.0,4.0,68,0
buy,Garden apt,1730000,Bat Yam,Weizman St. ,4.0,0.0,95,0
buy,Penthouse,2270000,Ariel,Ramat HaGolan St.  3,5.0,8.0,150,2
buy,Garden apt,5000000,Jerusalem,Hebron Road ,6.0,0.0,150,1
buy,Apartment,1540000,Bat Yam,HaShikma St.  20,3.5,2.0,90,0
buy,Apartment,3250000,Giv'atayim,Jabotinski St. ,5.0,2.0,135,1
buy,Apartment,2000000,Rishon LeTsiyon,HaNagid St. ,4.0,5.0,90,2
buy,Apartment,1950000,Rishon LeTsiyon,Bilu St. ,3.0,1.0,73,1
buy,Apartment,2100000,Rishon LeTsiyon,Bilu St. ,3.0,4.0,86,1
buy,Apartment,1690000,Rishon LeTsiyon,Abramovich St.  5,3.0,6.0,78,1
buy,Apartment,2700000,Tel Aviv-Yafo,Brurya St.  22,3.0,4.0,80,1
buy,Apartment,2350000,Rishon LeTsiyon,Ein Dor St.  5,4.0,2.0,107,1
buy,Apartment,1730000,Ashdod,Bialik St. ,4.0,1.0,110,0
buy,Cottage/house,4490000,Rishon LeTsiyon,Yamit St. ,6.0,3.0,260,2
buy,Apartment,1600000,Rishon LeTsiyon,Spinoza St. ,3.0,2.0,84,2
buy,Apartment,2960000,Rishon LeTsiyon,Rabi Moshe Ben Nakhman St.  23,5.0,3.0,130,2
buy,Rooftop apt,3290000,Ramat Gan,Klausner St.  9,5.0,4.0,127,2
buy,Apartment,2200000,Rishon LeTsiyon,HeAsis St. ,5.0,5.0,110,1
buy,Apartment,2090000,Rishon LeTsiyon,Shmaryahu Levin St. ,5.0,5.0,135,2
buy,Penthouse,3175000,Rishon LeTsiyon,HaAhim Ya'akobi St. ,5.0,1.0,295,2
buy,Apartment,1495000,Rishon LeTsiyon,Dror St. ,3.0,3.0,77,1
buy,Apartment,1440000,Rishon LeTsiyon,Yehuda St. ,3.0,1.0,75,1
buy,Apartment,5200000,Tel Aviv-Yafo,Sderot David HaMelech ,3.0,2.0,120,0
buy,Apartment,1350000,Holon,Golomb St.  24,3.0,3.0,70,0
buy,Apartment,2200000,Bat Yam,Anne Frank St. ,5.0,14.0,120,2
buy,Apartment,1190000,Bat Yam,HaRav Uziel St. ,2.0,0.0,60,0
buy,Apartment,1590000,Holon,Barzilai St.  14,2.5,1.0,60,2
buy,Apartment,1860000,Rishon LeTsiyon,Heyl Ha-Tzanhanim St.  13,4.0,2.0,91,1
buy,Apartment,1650000,Holon,Zion Gate St.  17,4.0,2.0,80,1
buy,Apartment,1650000,Rishon LeTsiyon,HaTof St. ,2.5,1.0,64,1
buy,Apartment,1340000,Petah Tikva,Lipa Vinitski St.  4,2.0,2.0,70,0
buy,Apartment,1490000,Rishon LeTsiyon,Trachtenberg St. ,3.5,4.0,80,1
buy,Apartment,3280000,Rishon LeTsiyon,Meishar St.  10,5.5,12.0,135,4
buy,Apartment,1495000,Bat Yam,Rambam St. ,3.0,5.0,70,0
buy,Apartment,2050000,Rishon LeTsiyon,HeAsis St. ,4.0,2.0,93,1
buy,Apartment,1395000,Bat Yam,Halper St. ,2.5,3.0,70,0
buy,Apartment,1770000,Rishon LeTsiyon,Yokhanan ha-Sandlar St. ,3.0,8.0,68,1
buy,Apartment,1780000,Rishon LeTsiyon,Reuven u-Vat Sheva St. ,5.0,1.0,110,2
buy,Duplex,1500000,Ariel,Sheshet ha-Yamim St.  21,5.0,2.0,120,0
buy,Apartment,1650000,Rishon LeTsiyon,David Wolffsohn St. ,3.0,1.0,70,1
buy,Apartment,1690000,Ramla,Nakhshol St.  2,4.0,9.0,104,1
buy,Apartment,1695000,Ramla,Yuvalim St.  5,4.0,3.0,96,1
buy,Garden apt,2350000,Holon,Professor Moshe Schorr St.  7,4.0,0.0,113,0
buy,Apartment,1645000,Rishon LeTsiyon,Chlenov St. ,4.0,4.0,100,1
buy,Apartment,2850000,Tel Aviv-Yafo,Nechemiah St. ,2.0,3.0,57,0
buy,Apartment,1350000,Bat Yam,Kakal St. ,3.0,1.0,55,0
buy,Apartment,2095000,Ramat Gan,Krinitsi St. ,4.0,1.0,80,0
buy,Apartment,4480000,Herzliya,Arik Einstein St. ,4.0,4.0,90,2
buy,Apartment,1870000,Bat Yam,Kaf-Tet BeNovember St.  17,4.0,4.0,94,0
buy,Apartment,1390000,Bat Yam,Eli Cohen St. ,2.5,2.0,60,0
buy,Apartment,2195000,Ramat Hasharon,Sokolov St. ,3.0,2.0,92,1
buy,Duplex,2550000,Rishon LeTsiyon,Henrietta Szold St.  8,6.0,1.0,138,1
buy,Apartment,1480000,Rishon LeTsiyon,Rabbi Kook St.  3,3.0,1.0,72,1
buy,Apartment,1495000,Petah Tikva,Nordau St. ,3.0,1.0,74,2
buy,Apartment,2780000,Rishon LeTsiyon,Kheil ha-Avir St.  3,4.0,10.0,100,2
buy,Apartment,1860000,Bat Yam,Shmuel Yosef Agnon St. ,3.5,1.0,100,1
buy,Apartment,2380000,Holon,Dvora Bertonov St.  7,4.0,1.0,95,1
buy,Apartment,1540000,Holon,Petakh Tikva St.  4,3.0,4.0,95,1
buy,Apartment,2750000,Bat Yam,Yohanan HaSandlar St.  8,4.0,14.0,110,1
buy,Apartment,1590000,Holon,HaMeorer St.  5,3.0,4.0,85,1
buy,Penthouse,2450000,Holon,Eilat St. ,4.0,7.0,96,1
buy,Apartment,2200000,Bat Yam,Ha-Sar Shapira St. ,4.0,2.0,92,1
buy,Apartment,1550000,Holon,Ramat ha-Golan St. ,4.0,1.0,70,0
buy,Apartment,2100000,Rishon LeTsiyon,Vitkin St.  8,5.0,6.0,108,1
buy,Apartment,1560000,Tel Aviv-Yafo,Maharozet St. ,3.0,1.0,78,0
buy,Apartment,1520000,Bat Yam,HaHashmonaim St. ,2.5,2.0,65,0
buy,Apartment,1495000,Bat Yam,Ha-Neviim St.  15,3.0,1.0,72,1
buy,Apartment,1450000,Bat Yam,Bar Ilan St.  49,3.0,2.0,73,0
buy,Apartment,1560000,Bat Yam,Givati St.  16,3.5,1.0,80,1
buy,Garden apt,2100000,Bat Yam,Ha-Sar Shapira St. ,4.0,0.0,95,2
buy,Apartment,1400000,Holon,Sderot Dov Hoz ,3.0,2.0,75,0
buy,Apartment,1500000,Petah Tikva,Montefiore St. ,3.0,3.0,100,1
buy,Garden apt,2090000,Petah Tikva,Ha-Maapilim St. ,3.0,1.0,80,0
buy,Apartment,2690000,Rehovot,Prof. Avraham Hershko St. ,5.0,15.0,122,1
buy,Apartment,11950000,Tel Aviv-Yafo,Shlomo Ibn Gabirol St. ,5.5,10.0,205,2
buy,Apartment,1450000,Holon,Yosef Aharonovich St. ,3.0,2.0,70,0
buy,Loft,2720000,Tel Aviv-Yafo,Ben Gamliel St.  3,3.0,2.0,65,1
buy,Apartment,3250000,Tel Aviv-Yafo,HaNesiim St. ,4.0,1.0,98,1
buy,Garden apt,1740000,Ari'el,Ha-Arava St  29,5.0,0.0,115,1
buy,Apartment,1720000,Beit Dagan,Shabazi St. ,4.0,0.0,100,0
buy,Apartment,1530000,Rishon LeTsiyon,Tarmav St.  23,3.0,5.0,80,0
buy,Apartment,1280000,Bat Yam,HaAtsmaut Boulevard  79,3.0,2.0,60,0
buy,Apartment,2350000,Ramat Gan,Tarad St.  11,3.0,3.0,75,0
buy,Apartment,1450000,Bat Yam,Abba Berdichev St.  2,3.0,2.0,76,1
buy,Apartment,1250000,Petah Tikva,Masaryk St.  30,3.5,1.0,67,0
buy,Apartment,2880000,Rishon LeTsiyon,HaTizmoret St.  18,5.0,4.0,130,1
buy,Apartment,2490000,Rishon LeTsiyon,Rival St. ,5.0,10.0,125,2
buy,Duplex,3175000,Rishon LeTsiyon,HaAhim Yaakobi St. ,5.0,1.0,295,2
buy,Apartment,1695000,Rishon LeTsiyon,HaDugit St. ,3.5,4.0,85,1
buy,Apartment,1830000,Rishon LeTsiyon,Rothschild St. ,4.5,3.0,100,1
buy,Garden apt,2050000,Givat Shmuel,Trumpeldor St.  22,4.0,0.0,110,0
buy,Apartment,1420000,Rishon LeTsiyon,Jabotinsky St. ,3.0,2.0,70,1
buy,Apartment,1510000,Holon,Manya ve-Yisra'el Shokhat St. ,3.5,3.0,90,2
buy,Apartment,2060000,Bat Yam,HaRav Maimon St. ,4.0,7.0,87,1
buy,Apartment,2980000,Tel Aviv-Yafo,Gezer St. ,2.0,1.0,55,0
buy,Apartment,2190000,Tel Aviv-Yafo,Shazar St. ,4.0,2.0,101,0
buy,Apartment,1580000,Bat Yam,Ha-Neviim St. ,3.0,3.0,80,0
buy,Apartment,1580000,Petah Tikva,Herzl St. ,4.0,4.0,120,2
buy,Apartment,2150000,Rishon LeTsiyon,HaRav Unterman St. ,4.0,1.0,95,2
buy,Apartment,1595000,Rishon LeTsiyon,Kiryat Sefer St. ,3.5,1.0,85,0
buy,Apartment,1290000,Rishon LeTsiyon,David Alroi St. ,3.0,4.0,60,0
buy,Apartment,1670000,Rishon LeTsiyon,Jabotinsky St. ,4.5,1.0,111,1
buy,Apartment,1500000,Bat Yam,Dolfin St.  8,2.5,3.0,60,0
buy,Apartment,1970000,Ramat Gan,Bialik St.  64,2.0,6.0,50,1
buy,Apartment,1685000,Rishon LeTsiyon,Alkalai St. ,4.0,3.0,107,1
buy,Apartment,3980000,Bat Yam,Yitshak Sadeh St.  4,5.0,8.0,141,2
buy,Apartment,2390000,Rishon LeTsiyon,HeAsis St. ,5.0,4.0,122,1
buy,Apartment,3350000,Tel Aviv-Yafo,Yehuda ha-Nasi St. ,3.5,6.0,81,0
buy,Apartment,1690000,Rishon LeTsiyon,Shlomo Kaplanski St.  40,3.5,1.0,70,1
buy,Apartment,1470000,Ramla,Teitlbaum St.  16,4.0,2.0,96,1
buy,Apartment,1490000,Lod,HaTsanhanim St.  12,4.0,2.0,90,1
buy,Apartment,1195000,Holon,Mivtsa Sinai St.  24,3.0,3.0,55,0
buy,Apartment,4400000,Tel Aviv-Yafo,Hovevei Tsiyon St.  63,3.0,3.0,86,0
buy,Apartment,2090000,Yavne,HaToren St. ,4.5,7.0,115,1
buy,Apartment,1570000,Yavne,Ha-Amoraim St. ,3.0,9.0,86,1
buy,Apartment,1730000,Rehovot,Shaul Tchernichovsky St.  40,3.5,5.0,75,1
buy,Apartment,1720000,Yavne,Ha-Dror St. ,4.0,6.0,100,1
buy,Apartment,2440000,Yavne,HaOgen St. ,6.0,3.0,150,2
buy,Apartment,1850000,Rehovot,Hazon Ish St.  20,5.0,3.0,119,2
buy,Apartment,2295000,Rehovot,Sderot Max VeAmpro Shein  5,5.0,2.0,127,2
buy,Apartment,2330000,Rehovot,Prof. Efrayim Katzir St.  15,4.0,6.0,104,1
buy,Apartment,2075000,Rehovot,Har HaTsofim St.  17,5.0,8.0,112,0
buy,Apartment,1730000,Rehovot,Hazon Ish St.  20,4.0,4.0,102,1
buy,Apartment,1580000,Rehovot,Herzl St.  190,4.5,3.0,120,0
buy,Apartment,1800000,Rehovot,Seadya Gaon St.  8,5.0,3.0,115,1
buy,Apartment,1620000,Rehovot,Levin Epstein St.  17,3.0,5.0,75,1
buy,Garden apt,2400000,Yavne,HaToren St. ,4.0,0.0,116,1
buy,Apartment,1290000,Holon,Ha-Portsim St.  23,3.0,1.0,54,0
buy,Apartment,1690000,Tel Aviv-Yafo,Sderot Sheshet HaYamim  35,3.0,7.0,60,3
buy,Apartment,1780000,Bat Yam,Derech Ben Gurion ,3.0,4.0,65,0
buy,Apartment,1350000,Bat Yam,Anilevich St. ,3.0,1.0,85,0
buy,Garden apt,2100000,Bat Yam,Ha-Sar Shapira St. ,4.0,0.0,95,2
buy,Apartment,1250000,Bat Yam,HaAtsmaut Boulevard ,2.0,4.0,60,0
buy,Apartment,3990000,Ramat Gan,Ha-Matmid St.  19,4.0,18.0,114,1
buy,Apartment,1650000,Ramat Gan,Herzl St. ,3.0,2.0,80,0
buy,Apartment,6250000,Tel Aviv-Yafo,Nissim Aloni St.  12,4.0,12.0,145,2
buy,Apartment,3380000,Tel Aviv-Yafo,Olifant St.  9,3.0,1.0,72,0
buy,Cottage/house,5950000,Ramat Gan,Simtat HaMaalot ,6.0,3.0,300,2
buy,Garden apt,1530000,Herzliya,Ha-Bashan St.  5,3.0,0.0,56,0
buy,Apartment,3990000,Ramat Gan,Doctor Yohanan Bader St. ,5.0,15.0,132,2
buy,Apartment,3750000,Tel Aviv-Yafo,HaNesiim St.  8,4.0,3.0,93,1
buy,Apartment,1530000,Herzliya,Ha-Bashan St.  5,3.0,0.0,56,0
buy,Apartment,1650000,Ramat Gan,Aminadav St.  12,2.5,2.0,63,0
buy,Apartment,3790000,Ramat Gan,Ha-Matmid St.  19,4.0,18.0,114,1
buy,Apartment,2200000,Rehovot,Yehuda Dor St.  3,5.0,2.0,126,1
buy,Apartment,2450000,Rishon LeTsiyon,Tsvi Hirschfeld St.  2,4.0,4.0,88,2
buy,Apartment,1730000,Holon,Jericho St.  18,4.0,0.0,85,1
buy,Apartment,2800000,Tel Aviv-Yafo,Yehoshua Bin Nun St.  31,2.0,0.0,35,1
buy,Rooftop apt,17000000,Tel Aviv-Yafo,HaYarkon St. ,4.0,6.0,215,4
